name,price,district,date_crawl,product_type,time_since_date_crawl,image_link,product_link,page
" Iphone 14 Pro max Quốc tế 99% Zin, Full Chức năng",16.700.000 đ,Quận Gò Vấp,2025-04-29 01:57:39,iPhone 14 Pro Max | 128 GB | Còn bảo hành | ,6 ngày trước,https://cdn.chotot.com/IJmDUWDDWbCHUK7KffQKW0hbgEwaPIk6MxbOco0no40/preset:listing/plain/04f2106840a467e2ede7aa94b9e70766-2919415610003251288.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/123003418.htm,44
 iphone 15 Promax 256gb Natural VN/A,21.000.000 đ,Quận Bình Thạnh,2025-04-29 01:57:39,iPhone 15 Pro Max | 256 GB | Hết bảo hành | ,hôm qua,https://cdn.chotot.com/ujCkzAEhCRzgT60cRq2H0WkWudVPNQlH352pTsaDCc4/preset:listing/plain/3da99161db54f3560d193208f0158f18-2928856233042399320.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-binh-thanh-tp-ho-chi-minh/124611052.htm,44
 X90 pro đep zin full k lỗi,6.700.000 đ,Quận Gò Vấp,2025-04-29 01:57:39,X90 Pro | 512 GB | Hết bảo hành | ,5 ngày trước,https://cdn.chotot.com/mTQnNvfbS1xQyBXLENppmxQuGmYnsoQYPnEyztUzVv0/preset:listing/plain/6bef2ea8fa4f30deefe67feecd8c10ea-2928287223018224866.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/124524864.htm,44
 XIAOMI POCO X7 PRO FULBOX 12/256 99.9% BH 17 THÁNG,7.000.000 đ,Quận Tân Phú,2025-04-29 01:57:39,Poco X7 Pro | 256 GB | Còn bảo hành | ,5 ngày trước,https://cdn.chotot.com/I1vU8JHDjyM9OJk1_KXT7hMfvEvRWbWxG88qdM97K-A/preset:listing/plain/a685c8e2106c3582d9e62c6c36abbc37-2928338377302560856.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124535013.htm,44
 Macbook pro 2017 13' silver Ram 16/512GB core i5,7.500.000 đ,Quận 10,2025-04-29 01:57:39,Khác | 16 GB | 512 GB | SSD | ,1 tháng trước,https://cdn.chotot.com/tw6mEexIkZTC7A-W_FfXhJFQaKMQVrZ0xF-tEImqbOg/preset:listing/plain/db45593cf17d1ec60e3374ca323779db-2924234401916405051.jpg,https://www.chotot.com/mua-ban-laptop-quan-10-tp-ho-chi-minh/123853135.htm,44
 điện thoại xiaomi 11T pro 12/256 chính hãng VN,4.600.000 đ,Quận 11,2025-04-29 01:57:39,11T Pro | 256 GB | Hết bảo hành | ,5 ngày trước,https://cdn.chotot.com/09CJULQ2Hc5Ytelyghfdmy7e4VKFrM67htqent4DqZg/preset:listing/plain/152b28652d66ecf6701988171001ca31-2928309474298450008.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-11-tp-ho-chi-minh/124530551.htm,44
 Macbook Pro 14 in M2 Pro Ram 16gb Ssd 1tb,34.900.000 đ,Quận Gò Vấp,2025-04-29 01:57:39,Khác | 16 GB | 1 TB | SSD | ,1 tháng trước,https://cdn.chotot.com/975Ay6_x-ouk2Pelaaz1b1THRgmIQhWcMv_3c_C6LDQ/preset:listing/plain/cea90cd05f39157111480ab380d9d430-2924222785845157476.jpg,https://www.chotot.com/mua-ban-laptop-quan-go-vap-tp-ho-chi-minh/123849357.htm,44
 Bàn phím keychron k3 pro,1.000.000 đ,Quận 6,2025-04-29 01:57:39,Đã sử dụng (chưa sửa chữa) | Hết bảo hành | ,3 ngày trước,https://cdn.chotot.com/hUs60SqOD0WbbavLBGyMMJuC9bpCLQgXn-Bg35SwtAs/preset:listing/plain/19d68d1cb9e3e9cd1e018b153de1ce01-2928708274384196554.jpg,https://www.chotot.com/mua-ban-phu-kien-quan-6-tp-ho-chi-minh/124592998.htm,44
 REDMI NOTE 12 PRO 8/256 nứt kính,2.000.000 đ,Thành phố Thủ Đức,2025-04-29 01:57:39,Redmi Note 12 Pro 4G | 256 GB | Còn bảo hành | ,5 ngày trước,https://cdn.chotot.com/SShVPv-LyysBt5WG_WzihZkkQvz2TGDd7dBQ9prQuMU/preset:listing/plain/a2b74185a4b8827fbb4c156be697f1d6-2928397214115975256.jpg,https://www.chotot.com/mua-ban-dien-thoai-thanh-pho-thu-duc-tp-ho-chi-minh/124539109.htm,44
 macbook air 217 128gb i7,5.500.000 đ,Quận Gò Vấp,2025-04-29 01:57:39,Intel Core i7 | 8 GB | 128 GB | SSD | ,1 tháng trước,https://cdn.chotot.com/w0v6dux1NoroTTPvaENAwz_yqcts-97nz_Z8WBJqCLg/preset:listing/plain/11112d868fc722345a0f2f42b61d3a61-2924259043050911745.jpg,https://www.chotot.com/mua-ban-laptop-quan-go-vap-tp-ho-chi-minh/123858783.htm,44
 Macbook pro M2 MAX silver 14' Ram 32/1TB 30Gpu,42.900.000 đ,Quận 10,2025-04-29 01:57:39,Khác | 32 GB | 1 TB | SSD | ,1 tháng trước,https://cdn.chotot.com/0r5WOaN7n-e2yV2hGJ16LQ6fHJ8e9_QeXRoptbgtID8/preset:listing/plain/186d42e7334b9296da888618fed43d09-2924203301326072892.jpg,https://www.chotot.com/mua-ban-laptop-quan-10-tp-ho-chi-minh/123843469.htm,44
 máy còn nguyên hộp xạc,5.350.000 đ,Thành phố Thủ Đức,2025-04-29 01:57:39,14 Pro | 256 GB | Còn bảo hành | ,3 ngày trước,https://cdn.chotot.com/M9u8RmUD6_lio6JErmKO0s_WpFJUUavT2X9ggApo3Xk/preset:listing/plain/639ffa267d2580ec0f483b5d4ea9ec4d-2928681697211273304.jpg,https://www.chotot.com/mua-ban-dien-thoai-thanh-pho-thu-duc-tp-ho-chi-minh/124585280.htm,44
 cần tiền bán gấp 16pro sạc 6lần mới mua 10ngày,22.999.000 đ,Quận Tân Bình,2025-04-29 01:57:39,iPhone 16 Pro | 128 GB | Còn bảo hành | ,hôm qua,https://cdn.chotot.com/ihCrkhvb1TwWylD64EDMDBceqarkREtQqvfnrn_Yv6s/preset:listing/plain/4bd01ec29f04059908898c536f59682f-2928848782006060657.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-binh-tp-ho-chi-minh/124612209.htm,44
 lên đời bán 13 promx 256gb mã VN/A mua trong FPT,6.800.000 đ,Quận Bình Thạnh,2025-04-29 01:57:39,iPhone 13 Pro Max | 256 GB | Hết bảo hành | ,hôm qua,https://cdn.chotot.com/oburP67w8QbJSY7wtDF-7GZi8QCJrLnx-7al-E3Hnpg/preset:listing/plain/908462e8e02a8877ef6e72093f9d4b06-2926553612282929740.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-binh-thanh-tp-ho-chi-minh/124087386.htm,44
" iPhone 12 Promax 128GB, ngoại hình đẹp, hàng VN/A",8.600.000 đ,Quận 10,2025-04-29 01:57:39,iPhone 12 Pro Max | 128 GB | Hết bảo hành | ,hôm qua,https://cdn.chotot.com/BJ9vfoMOvBVOSQLIkFJMr6obO_RZdu9oTa2Yu9-9-hU/preset:listing/plain/3e7ab01cfc89c91e6eeac382d2d37c80-2928879505797737660.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-10-tp-ho-chi-minh/124618006.htm,44
 Màn ful zin iphone 14 pro14 promax 15 pro đốm nhẹ,3.500.000 đ,Quận Tân Phú,2025-04-29 01:57:44,Đã sử dụng (chưa sửa chữa) | Còn bảo hành | ,3 ngày trước,https://cdn.chotot.com/3Q9P9_jPyvoLuFrC4g8pDpYUrDvsCe2wcTXg-qVv-VU/preset:listing/plain/756c3441e7217b5fb0625f2b53b8c2a7-2928583054814984505.jpg,https://www.chotot.com/mua-ban-linh-kien-quan-tan-phu-tp-ho-chi-minh/124575583.htm,45
" Macbook air 2017 xám 8GB 128GB SSD 13.3""",4.000.000 đ,Thành phố Thủ Đức,2025-04-29 01:57:44,Intel Core i5 | 8 GB | 128 GB | SSD | ,1 tháng trước,https://cdn.chotot.com/Vm4h15MO5WrxKOZttqZ_eGxrSn9HgcFZQIf4IRJTiNs/preset:listing/plain/215b7b14c05af3c5af7c50a3e8442692-2923780416883827277.jpg,https://www.chotot.com/mua-ban-laptop-thanh-pho-thu-duc-tp-ho-chi-minh/123771691.htm,45
 IPADPRO 9.7 32gb WF Màn Đẹp - BẢO HÀNH 3 THÁNG,2.699.000 đ,Thành phố Thủ Đức,2025-04-29 01:57:44,iPad Pro 9.7 inch | 32 GB | 4-6 tháng | ,5 giờ trước,https://cdn.chotot.com/DemO0SrQvdHbQ9TvKc4QLJ4jzzJQSWT18X5BjFzgOkA/preset:listing/plain/2e16319064cfa514ce0f7c7f988b31a4-2911872733095370271.jpg,https://www.chotot.com/mua-ban-may-tinh-bang-thanh-pho-thu-duc-tp-ho-chi-minh/112489122.htm,45
 15 promax 256gb qt vna pin 92% full chuc nang,17.700.000 đ,Quận Tân Phú,2025-04-29 01:57:44,iPhone 15 Pro Max | 256 GB | Hết bảo hành | ,hôm qua,https://cdn.chotot.com/T0sxLUc_U3BjNiGggO1HILwOQOf3fUFPQl7qupqz9n0/preset:listing/plain/652305b75456a95281af7e9489002616-2927810235018092573.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124441380.htm,45
 LENOVO 5 Pro i5 12500H/16G/16in 2.5K 120Hz/BH 10th,12.800.000 đ,Quận 6,2025-04-29 01:57:44,Intel Core i5 | 16 GB | 512 GB | SSD | ,15 giờ trước,https://cdn.chotot.com/eL5gETpeTwb8ii7knkUVSpHvi4DD_MdPsYg1hxrvk8E/preset:listing/plain/0ecd1f34c50d5e03338186c7bfbdb4f7-2927684279386263640.jpg,https://www.chotot.com/mua-ban-laptop-quan-6-tp-ho-chi-minh/124424249.htm,45
 Note 13 pro 8/256 đẹp zin full,3.200.000 đ,Quận Gò Vấp,2025-04-29 01:57:44,Redmi Note 13 Pro | 256 GB | Hết bảo hành | ,5 ngày trước,https://cdn.chotot.com/R5101VDNAP690u9uE0yKvrIW5q9nQRh2YQhbHf7-XSg/preset:listing/plain/1b0f2d93ccee5ce4cfcb836a45b808b9-2928284658047791366.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/124524088.htm,45
 iPad Pro M2 11in 128GB wifi Silver Mã Za/a Fullbox,16.290.000 đ,Quận Tân Phú,2025-04-29 01:57:44,iPad Pro M2 2022 | 128 GB | Hết bảo hành | ,4 ngày trước,https://cdn.chotot.com/ecg7jBOZbFy9KmZBgmS3U_gUIah2qgL3nmWlgkAoFH4/preset:listing/plain/f8b23173226117b9714be8885ee19910-2928425220798969059.jpg,https://www.chotot.com/mua-ban-may-tinh-bang-quan-tan-phu-tp-ho-chi-minh/124548055.htm,45
 Samsung J7pro zin.full chức năng,950.000 đ,Quận Tân Phú,2025-04-29 01:57:44,Galaxy J7 Pro | 32 GB | Hết bảo hành | ,2 ngày trước,https://cdn.chotot.com/h5us7O6HaEnYFTs80T0qRT4JcPUh_-dPS9ISRbXPYrg/preset:listing/plain/e6b424f845e8ab00202c3535ff702278-2928740226406830168.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124600308.htm,45
" bán iphone 11 pro mất face, màn thay, pin mới thay",3.500.000 đ,Quận Tân Phú,2025-04-29 01:57:44,iPhone 11 Pro | 64 GB | Hết bảo hành | ,5 ngày trước,https://cdn.chotot.com/O4KD-0UiV6woJf_1Ie2kRdLEtsGrNIaDbDJ9LBoLECk/preset:listing/plain/f3b20f1b9a81b858e6439704fc252f7a-2928322962281418840.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124532955.htm,45
 Asus ROG Phone 9 Pro,18.000.000 đ,Quận 11,2025-04-29 01:57:44,Dòng khác | 512 GB | Còn bảo hành | ,5 ngày trước,https://cdn.chotot.com/Xt5sfrD05OcjE-MUs8QEm2AwprdNW6Yw84fdPzw2AJ0/preset:listing/plain/baf738c01a7162c499dc3cadc5794871-2908684979760091523.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-11-tp-ho-chi-minh/121577405.htm,45
 SẴN CPU G I3 I5 I7 RYZEN 5 PRO 2400G UPDATE 26.4,50.000 đ,Quận Tân Bình,2025-04-29 01:57:44,Đã sử dụng (chưa sửa chữa) | Còn bảo hành | ,3 ngày trước,https://cdn.chotot.com/ExIF_KDTD8Bkwp4TmrBnBNCG-Q4si7b9ZdGolrE_cAE/preset:listing/plain/a10c95043670df9c685ba3e813b62531-2928692262001103818.jpg,https://www.chotot.com/mua-ban-linh-kien-quan-tan-binh-tp-ho-chi-minh/124588392.htm,45
 Điện thoại mất nguồn mình muốn thanh lí nhanh,100.000 đ,Quận Gò Vấp,2025-04-29 01:57:44,Galaxy J7 Pro | < 8GB | Hết bảo hành | ,2 ngày trước,https://cdn.chotot.com/rTPboLioXsXzSlkK95OcOXfZTVZxdMQ4l_o8-lVqUJU/preset:listing/plain/55675b10d86e713452bc7feff5ccd7cd-2928751486042756042.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/124601993.htm,45
 TECNO CAMON 20 PRO 8/256 AMOLED ZIN 99% 120hz MƯỢT,2.800.000 đ,Quận Tân Phú,2025-04-29 01:57:44,Camon 20 Pro | 256 GB | Còn bảo hành | ,5 ngày trước,https://cdn.chotot.com/2KQuLCavUwzvPpoM3Ejx5umxNQPBBR3Z2SWxPEOvNuo/preset:listing/plain/419c7ae15b8216ecad139a8809c8020e-2928310396572236219.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124531532.htm,45
 iPhone 14 Pro Max 128G Xài Ngon Máy Zin Pin 90%,9.999.999 đ,Quận Phú Nhuận,2025-04-29 01:57:44,iPhone 14 Pro Max | 128 GB | Còn bảo hành | ,6 ngày trước,https://cdn.chotot.com/boVlvSrMG6W1tSR8i-ULg5uPEqzeD3UY2_y9WrW2DnI/preset:listing/plain/a4ee45ed9f10fbd038d439592cb0672b-2838280043457670758.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-phu-nhuan-tp-ho-chi-minh/108997217.htm,45
 iPhone 14 Pro Max 256GB Tím Lock Mỹ Còn Bảo Hành,12.500.000 đ,Quận 10,2025-04-29 01:57:44,iPhone 14 Pro Max | 256 GB | Còn bảo hành | ,6 ngày trước,https://cdn.chotot.com/iYyxw4-FU-wnwuLi1AD6fY7KWDqNXTzyx576u1rd9zI/preset:listing/plain/96b27202e9e4c28f07e120b759bb6860-2926962317217096967.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-10-tp-ho-chi-minh/124307381.htm,45
 IPHONE 14PROMAX 256gb màn mực nhỏ,12.800.000 đ,Quận 12,2025-04-29 01:57:44,iPhone 14 Pro Max | 256 GB | Hết bảo hành | ,3 ngày trước,https://cdn.chotot.com/z5v-UslrSyyKo9cKjnIxq-MJIFZ2qE9yUUy4G7Vm5cQ/preset:listing/plain/2ae0277577be1dd925b2096319b06aaf-2928593509871314779.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-12-tp-ho-chi-minh/124577885.htm,45
 THU VÀ MUA LAPTOP MACBOOK APPLE WINDOWS GIÁ CAO,151.515 đ,Quận 1,2025-04-29 01:57:44,Intel Core i5 | 8 GB | 256 GB | SSD | ,1 tháng trước,https://cdn.chotot.com/eAUkrC35YpNX166XNuUE2I58Z_E0AFcFpKFqP6_Ahmc/preset:listing/plain/048c9a8911f1504d2ab48a2a906046de-2920872951507657106.jpg,https://www.chotot.com/mua-ban-laptop-quan-1-tp-ho-chi-minh/123254154.htm,45
 14 Pro 128G Pin 91% Bản QTế Zin Còn Xài Bao Bền,10.555.555 đ,Quận Tân Bình,2025-04-29 01:57:48,iPhone 14 Pro | 128 GB | Còn bảo hành | ,7 ngày trước,https://cdn.chotot.com/VhqasdVgJ6HJpXxoR5kK3aFzopwZQtZHq7a_399IIto/preset:listing/plain/c5335150125f763388f0843846f49854-2928118225320327481.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-binh-tp-ho-chi-minh/124492986.htm,46
 bán 14 promax 128g,13.900.000 đ,Quận 6,2025-04-29 01:57:48,iPhone 14 Pro Max | 128 GB | Hết bảo hành | ,4 ngày trước,https://cdn.chotot.com/Q0ZJ-XADXHxzyVt0Jyt16BbZxOZCQI39vrMUv2I8VqU/preset:listing/plain/9fd968cee3e78f84d18867776b119ad6-2928448490576066873.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-6-tp-ho-chi-minh/124554566.htm,46
 Trả góp bao đậu IPhone 14 Promax Quốc tế,18.500.000 đ,Quận 3,2025-04-29 01:57:48,iPhone 14 Pro Max | 128 GB | Còn bảo hành | ,4 ngày trước,https://cdn.chotot.com/SNeGPvOBqC8lzmuef-d8hPLcMaiYykpo3x1goUOTbLY/preset:listing/plain/c2d911d26207f21574b63bef5f63f5e0-2907825630286783284.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-3-tp-ho-chi-minh/121433625.htm,46
 Kẹt bán Iphone 14 ProMax 128 tím Fullbox BH 8th,13.500.000 đ,Thành phố Thủ Đức,2025-04-29 01:57:48,iPhone 14 Pro Max | 128 GB | Còn bảo hành | ,3 ngày trước,https://cdn.chotot.com/Mp-HMM7FA8pxtrgvmKlEPQ-mny2QCoTQhUhqe045A9Y/preset:listing/plain/757f4d78d91c17f74744e340b6255ae1-2897819582472889670.jpg,https://www.chotot.com/mua-ban-dien-thoai-thanh-pho-thu-duc-tp-ho-chi-minh/119678648.htm,46
 Surface Pro 5 i5 7300U 8/128Gb LTE Pin trâu,3.000.000 đ,Quận 8,2025-04-29 01:57:48,Intel Core i5 | 8 GB | 256 GB | SSD | ,5 ngày trước,https://cdn.chotot.com/RN00HRirKS_pM59dBxrqtiw0LPZNEdCbG8UGUf0b6-k/preset:listing/plain/72c43b953000403ace750caabbea1221-2919598261779001040.jpg,https://www.chotot.com/mua-ban-laptop-quan-8-tp-ho-chi-minh/123039986.htm,46
 14Pro 128/256 99% GOP 0₫ - 𝘽𝙖𝙤 𝙉𝙤̛̣ 𝙓𝙖̂́𝙪,13.500.000 đ,Quận 10,2025-04-29 01:57:48,iPhone 14 Pro | 128 GB | Hết bảo hành | ,4 ngày trước,https://cdn.chotot.com/ocxNj6EtpppckJGuDXhcJRnIMFBY7yaeYqZ7FaIcUxM/preset:listing/plain/74fa26333b70b10d892b4a2f40a779c8-2928567769521737816.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-10-tp-ho-chi-minh/124571375.htm,46
" MacBook Pro 14"" 2023 M3 Pro RAM 36GB/512GB",44.500.000 đ,Quận 3,2025-04-29 01:57:48,Khác | > 32GB | 512 GB | SSD | ,1 tháng trước,https://cdn.chotot.com/_G539C_cbZK_IdNYxRtIolXOcmrYzGdPyft8YKrmOKc/preset:listing/plain/ace64538c1243b512ea131bd4b373195-2922333466216370601.jpg,https://www.chotot.com/mua-ban-laptop-quan-3-tp-ho-chi-minh/123516492.htm,46
 ☘️ Xiaomi Redmi Note 12T Pro Chip 8200 Ultra _ COD,3.590.000 đ,Quận Gò Vấp,2025-04-29 01:57:48,12T Pro | 256 GB | Còn bảo hành | ,6 ngày trước,https://cdn.chotot.com/fvfNx9Gs56F1wOLZlPT9rTo_aWDikCq4TjNOm9wBZqs/preset:listing/plain/28c892a21ca436c13e5a00c45927ce06-2928261116697562187.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/124517117.htm,46
 Iphone 15 Pro Max 512GB Titan Xanh Cũ trầy xước,21.000.000 đ,Quận 10,2025-04-29 01:57:48,iPhone 15 Pro Max | 512 GB | Hết bảo hành | ,6 ngày trước,https://cdn.chotot.com/gDjGV2H1JYCO2lX9WNV_wS053-U0p-CP4VBI7wF9JfY/preset:listing/plain/d4a615325b6e43d73517d55966e8231d-2928136126680043975.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-10-tp-ho-chi-minh/124498039.htm,46
 Đồng Hồ Epix Pro Gen 2 42mm Máy 99 Đen VN,14.600.000 đ,Quận 5,2025-04-29 01:57:48,Đã sử dụng (chưa sửa chữa) | Còn bảo hành | ,3 ngày trước,https://cdn.chotot.com/6quNpztHk0Q1S42PAXK27VEXvn6KXU4TV7CERasxpY8/preset:listing/plain/c1ea49296c1075a00a61f02765120dd2-2928704766096881977.jpg,https://www.chotot.com/mua-ban-thiet-bi-deo-thong-minh-quan-5-tp-ho-chi-minh/124592168.htm,46
 SSD Nvme 256G Kioxia Gen 4 zin us sẵn W11 Pro,650.000 đ,Quận 1,2025-04-29 01:57:48,Đã sử dụng (chưa sửa chữa) | Còn bảo hành | ,2 ngày trước,https://cdn.chotot.com/n8GaQF8aBmF3zG2zVSnbosFDporZJgaK19r5uJ8yrJg/preset:listing/plain/a479ac56b1782fa25e24772b42b4e0f3-2928740967487852632.jpg,https://www.chotot.com/mua-ban-linh-kien-quan-1-tp-ho-chi-minh/124600381.htm,46
 Redmi 9 pro 5g,2.150.000 đ,Quận 12,2025-04-29 01:57:48,Mi 9 Pro 5G | 128 GB | Hết bảo hành | ,6 ngày trước,https://cdn.chotot.com/X9Zf8h3Fzqy8uW1uO1ZfoXkzNaUDIG_Lk1paq1g87q8/preset:listing/plain/7d4dbe76426b87e53486a8bc52f8fe42-2928176090157961304.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-12-tp-ho-chi-minh/124507632.htm,46
 iP 14 Pro Max 256 QT Máy Đẹp Xài Giữ Gìn Pin 98%,10.888.888 đ,Quận Tân Bình,2025-04-29 01:57:48,iPhone 14 Pro Max | 256 GB | Còn bảo hành | ,7 ngày trước,https://cdn.chotot.com/dNLGhCdpYezuX0iEV5YY-o8R2vshPE3nxvsAoxx_VGU/preset:listing/plain/bf2c65a616a5c892ad1d7c52acfcf640-2880286142065830201.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-binh-tp-ho-chi-minh/116644041.htm,46
 SSD M2 256G Skhynix zin theo máy us sẵn Win 10 Pro,550.000 đ,Quận 1,2025-04-29 01:57:48,Đã sử dụng (chưa sửa chữa) | Còn bảo hành | ,2 ngày trước,https://cdn.chotot.com/K4pHsfJ5qxGfWt04jUxocL7CouVH4QuvZA79Hh2S0eQ/preset:listing/plain/fcf38a04e7906e93cf60d606ac43647a-2928744945120399448.jpg,https://www.chotot.com/mua-ban-linh-kien-quan-1-tp-ho-chi-minh/124600988.htm,46
 Iphone 16 promax VN likenew sạc 3 lần bh 22/4/2026,27.800.000 đ,Quận 10,2025-04-29 01:57:48,iPhone 16 Pro Max | 256 GB | Còn bảo hành | ,2 ngày trước,https://cdn.chotot.com/2FKsdFxA4jAuZcAFkMItVmWN_JI8o85ABR9olQNPPfw/preset:listing/plain/7d06740d00c40256adba47ba6f28b01e-2928741241738875850.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-10-tp-ho-chi-minh/124600440.htm,46
" Note 13 Pro 5G 8/128 Pin Trâu 5100mAh,Việt Hoá 99%",3.900.000 đ,Quận Tân Phú,2025-04-29 01:57:48,Redmi Note 13 Pro | 256 GB | Còn bảo hành | ,5 ngày trước,https://cdn.chotot.com/24HLJjTQnp502XOCx252y7yumev0dr3PAwkqAgozIs8/preset:listing/plain/67ada4676499fe5bc030291f3a281a4c-2926992512492658196.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124307006.htm,46
 Rm Note 14pro 5G. Còn tin còn máy,4.100.000 đ,Quận Tân Phú,2025-04-29 01:57:48,Redmi Note 14 Pro | 128 GB | Còn bảo hành | ,3 ngày trước,https://cdn.chotot.com/WJSs60PLQhF2kVgv43bQvFb_vUk8PmFYNBMfs5-ihcg/preset:listing/plain/d481638a63c7e639b8fd4f02a5c32558-2928563457349341272.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124572777.htm,46
" VANG - MIXER
PRO-A27 GIÁ TỐT",386.868 đ,Quận Bình Tân,2025-04-29 01:57:53,Unknown,4 ngày trước,https://cdn.chotot.com/ZGe57Z9usUpqz7ubMULRvDdIvzzkM_-GGTfp78pEWhg/preset:listing/plain/445d3f6372f707fbec305e046ac3c960-2917693997656538767.jpg,https://www.chotot.com/mua-ban-tivi-am-thanh-quan-binh-tan-tp-ho-chi-minh/122710283.htm,47
 Laptop 2in1 HP Elite X2 Pro | Cảm Ứng 2K mỏng nhẹ,3.200.000 đ,Quận Tân Phú,2025-04-29 01:57:53,Intel Core i5 | 4 GB | 128 GB | SSD | ,hôm qua,https://cdn.chotot.com/Jo79lFT0R4lWeSDIu8JY7ILI4W8DynzD7kJLgbTqoF0/preset:listing/plain/6b73b9e98f73aeaf6db6b209c184f346-2928760159845568600.jpg,https://www.chotot.com/mua-ban-laptop-quan-tan-phu-tp-ho-chi-minh/124605369.htm,47
 redmi note 12 pro 8/128gb rin đẹp gl,3.290.000 đ,Quận Tân Phú,2025-04-29 01:57:53,Dòng khác | 128 GB | Hết bảo hành | ,3 ngày trước,https://cdn.chotot.com/lXQ0Xiu1eThYt2Rjeb2CUEzUhN-ygEQIV6tUi3xQpvE/preset:listing/plain/3d54809a7d92e02c15adb46b79e0e197-2927551378932933101.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-phu-tp-ho-chi-minh/124403033.htm,47
 cần tiền bán IP 14pro còn bảo hành vàng clickbuy,14.500.000 đ,Quận Gò Vấp,2025-04-29 01:57:53,iPhone 14 Pro | 128 GB | ,4 ngày trước,https://cdn.chotot.com/Seny8r3EFgfojjO9hga6i8sWSh3FnWOw7I-pQmnbbWU/preset:listing/plain/07a5a026c7b81f05d3c86dc2c04e52a0-2928466092244577271.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/124557685.htm,47
" MacBook Air 13"" 2020 M1 Option 16/512 giá tốt",15.900.000 đ,Quận 10,2025-04-29 01:57:53,16 GB | 512 GB | SSD | ,1 tháng trước,https://cdn.chotot.com/eRmG5XhBeKv2cyhdfa_ELkFgXWwr13PhzvV_RfvZCxM/preset:listing/plain/87b83008250613123c3fd2e50967e885-2924094604307835629.jpg,https://www.chotot.com/mua-ban-laptop-quan-10-tp-ho-chi-minh/123828167.htm,47
 Pin zin sẵn hãng iphone 12 13 promax 14 pro 13mini,1.050.000 đ,Quận Tân Phú,2025-04-29 01:57:53,Đã sử dụng (chưa sửa chữa) | Còn bảo hành | ,4 ngày trước,https://cdn.chotot.com/paW1Gzkr_w_dRWplsU_tVcENNil5aX5FVjWzYQVLpgs/preset:listing/plain/367ece0927a9dc90020191b81fef1250-2928456011845843257.jpg,https://www.chotot.com/mua-ban-linh-kien-quan-tan-phu-tp-ho-chi-minh/124555911.htm,47
 13pm 256gb vna zin all,11.000.000 đ,Quận Tân Bình,2025-04-29 01:57:53,iPhone 13 Pro Max | 256 GB | Hết bảo hành | ,3 ngày trước,https://cdn.chotot.com/lX0uHlV5VNN3QHxv7IyD8zDMMHqWj0oRTH8wRVh4nls/preset:listing/plain/ca9c2348c4df89f6f51adca0b27af978-2928600412152580963.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-tan-binh-tp-ho-chi-minh/124579068.htm,47
 IPhone 14Promax 128G Quốc Tế,14.850.000 đ,Quận Gò Vấp,2025-04-29 01:57:53,iPhone 14 Pro Max | 128 GB | Hết bảo hành | ,5 ngày trước,https://cdn.chotot.com/8DkmMmO7yrvNXJ02nNPugfU0TGHkeTV4zz6az-obd0o/preset:listing/plain/2cfa2b5e1063b0f130c31dfe62c15791-2928413264549458131.jpg,https://www.chotot.com/mua-ban-dien-thoai-quan-go-vap-tp-ho-chi-minh/124544897.htm,47
